ccode1,ccode2,year,ISO3let1,ISO3let2,ISOShNm1,ISOShNm2,majpow1,majpow2,rlregion,region1,region2,pol_rel,tau_regi,tau_glob,s_un_reg,s_un_glo,s_wt_reg,s_wt_glo,contig,colcont,colony1,colony2,numstate,numGPs,wrTu1v1,wrTu1v2,wrTu1vsq,wrTp1win,wrTstk1,wrTu1sq,wrTu1ac1,wrTu1ac2,wrTu1neg,wrTu1cp1,wrTu1cp2,wrTu1wr1,wrTu1wr2,wrTu2v2,wrTu2v1,wrTu2vsq,wrTp2win,wrTstk2,wrTu2sq,wrTu2ac2,wrTu2ac1,wrTu2neg,wrTu2cp2,wrTu2cp1,wrTu2wr2,wrTu2wr1,wrSu1v1,wrSu1v2,wrSu1vsq,wrSp1win,wrSstk1,wrSu1sq,wrSu1ac1,wrSu1ac2,wrSu1neg,wrSu1cp1,wrSu1cp2,wrSu1wr1,wrSu1wr2,wrSu2v2,wrSu2v1,wrSu2vsq,wrSp2win,wrSstk2,wrSu2sq,wrSu2ac2,wrSu2ac1,wrSu2neg,wrSu2cp2,wrSu2cp1,wrSu2wr2,wrSu2wr1,wrWu1v1,wrWu1v2,wrWu1vsq,wrWp1win,wrWstk1,wrWu1sq,wrWu1ac1,wrWu1ac2,wrWu1neg,wrWu1cp1,wrWu1cp2,wrWu1wr1,wrWu1wr2,wrWu2v2,wrWu2v1,wrWu2vsq,wrWp2win,wrWstk2,wrWu2sq,wrWu2ac2,wrWu2ac1,wrWu2neg,wrWu2cp2,wrWu2cp1,wrWu2wr2,wrWu2wr1,eqTsq,eqTnego,eqTacqa,eqTacqb,eqTcapa,eqTcapb,eqTwara,eqTwarb,eqSsq,eqSnego,eqSacqa,eqSacqb,eqScapa,eqScapb,eqSwara,eqSwarb,eqWsq,eqWnego,eqWacqa,eqWacqb,eqWcapa,eqWcapb,eqWwara,eqWwarb,cwongo,cwongonm,cwinit,cwinitnm,cwdynm,cwhost1,cwhost2,cwhostd,cwkeynum,cworig1,cworig2,cwmidnme,cwsideA1,cwsideA2,cwhiact1,cwhiact2,cwhiactd,cwoutcm,cwsettle,cowrolea,cowroleb,groundtruth
651,625,1958,EGY,SDN,EGYPT,SUDAN,0,0,2,2,2,1,0.785915,0.971814,0.4,0.866667,0.968918,0.982864,1,6,0,0,90,5,-0.598933,-0.915439,-0.761135,0.978116,0.316507,-0.761135,-0.915439,-0.598933,-0.605859,-0.937324,0.145546,0.127677,0.116735,-0.566412,-0.888636,-0.73141,0.035452,0.322224,-0.73141,-0.888636,-0.566412,-0.877213,-1.853184,-0.539428,-1.332503,-1.814776,-0.187804,-1.122699,-0.685592,0.135782,0.934894,-0.685592,-1.122699,-0.187804,-0.995757,-1.986917,-0.094714,-1.334775,-1.766884,-0.122832,-1.084307,-0.632664,0.970885,0.961475,-0.632664,-1.084307,-0.122832,-0.150825,-1.113421,0.542799,0.500248,0.485691,-0.661523,-0.709501,-0.685592,0.058081,0.047978,-0.685592,-0.709501,-0.661523,-0.706715,-1.651421,-0.621704,-1.137855,-1.608814,-0.607897,-0.657278,-0.632664,0.946626,0.049382,-0.632664,-0.657278,-0.607897,-0.610532,-0.710653,0.041102,0.011779,-0.014908,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1091,109101,3,4,4,1091,1,1,,1,0,7,15,15,5,3,1,3,Cap1
800,811,1958,THA,KHM,THAILAND,CAMBODIA,0,0,4,4,4,1,-0.114286,-0.032934,0.701149,0.903704,0.710097,0.7688,1,6,0,0,90,5,1.484381,-0.846758,0.440431,0.745533,2.331139,0.440431,-0.846758,1.484381,0.891184,-1.101225,1.156025,0.435594,0.308361,1.242359,-1.034573,0.138578,0.161265,2.276932,0.138578,-1.034573,1.242359,-0.667383,-1.873307,1.171333,-1.157776,-1.577144,1.17333,0.559626,0.885845,0.33567,0.613704,0.885845,0.559626,1.17333,0.765628,-0.104704,0.875978,0.136112,-0.196053,1.18547,0.573364,0.899127,0.504917,0.612105,0.899127,0.573364,1.18547,0.882427,0.078282,0.738191,0.187607,-0.059934,1.165295,0.569947,0.885845,0.286245,0.595348,0.885845,0.569947,1.165295,0.740362,-0.143808,0.911726,0.129916,-0.226961,1.177477,0.583682,0.899127,0.481398,0.593795,0.899127,0.583682,1.177477,0.869534,0.06508,0.751034,0.183789,-0.075512,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1226,122601,3,4,4,1226,1,1,Preah Vihear Temple dispute I,1,0,8,15,15,5,3,1,3,Cap1
2,225,1959,USA,CHE,UNITED STATES,SWITZERLAND,1,0,1,5,1,1,-0.173702,-0.102741,0.0,0.041199,-0.041047,-0.032051,6,6,0,0,89,5,0.504285,-1.462409,-0.595953,0.886327,1.966694,-0.595953,-1.462409,0.504285,0.280724,-1.576083,1.032494,0.752096,0.69526,0.913077,-1.303964,-0.256102,0.385514,2.217041,-0.256102,-1.303964,0.913077,-0.449262,-1.918449,1.142826,-0.526756,-0.833999,0.51331,-1.257318,-0.438598,0.653947,1.770629,-0.438598,-1.257318,0.51331,-0.099421,-1.603371,0.80013,0.014372,-0.158654,1.602228,-0.477637,0.738617,0.244963,2.079866,0.738617,-0.477637,1.602228,0.031852,-1.232675,1.709668,-0.238227,-0.615746,0.557139,-1.289075,-0.438598,0.743793,1.846214,-0.438598,-1.289075,0.557139,0.084126,-1.545282,0.883365,0.282248,0.154144,1.62904,-0.534337,0.738617,0.16584,2.163377,0.738617,-0.534337,1.62904,-0.175561,-1.368496,1.701778,-0.519904,-0.936984,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2870,287001,3,4,4,2870,1,1,,1,0,12,16,16,7,3,1,3,Cap1
365,812,1960,RUS,LAO,RUSSIAN FEDERATION,LAO PEOPLE'S DEMOCRATIC REPUBL,1,0,4,1,4,1,-0.063387,-0.032724,0.747126,0.781931,0.561612,0.557084,6,6,0,0,107,5,1.212348,-0.967417,0.158746,0.469578,2.179765,0.158746,-0.967417,1.212348,0.056152,-1.497839,1.137804,-0.283603,-0.548814,1.168069,-0.997391,0.110032,0.426099,2.165459,0.110032,-0.997391,1.168069,-0.074691,-1.571292,1.100427,-0.429283,-0.716233,-0.432649,-0.833803,-0.638308,0.194202,0.401154,-0.638308,-0.833803,-0.432649,-0.755898,-1.6396,-0.308688,-1.034836,-1.437735,1.14239,0.624207,0.897377,0.784013,0.518183,0.897377,0.624207,1.14239,1.030469,0.40822,1.642832,1.422918,1.314925,-0.274101,-0.971683,-0.638308,0.278961,0.697582,-0.638308,-0.971683,-0.274101,-0.777085,-1.692722,-0.096038,-0.959541,-1.32006,1.303921,0.406171,0.897377,0.688323,0.89775,0.897377,0.406171,1.303921,1.024113,0.094494,1.743283,1.307636,1.151798,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1363,136301,3,4,4,1363,1,1,,1,0,12,17,17,5,1,1,3,Cap1
651,666,1964,EGY,ISR,EGYPT,ISRAEL,0,0,2,2,2,1,-0.262265,-0.031395,-0.272727,0.770492,0.92004,0.958933,1,6,0,0,122,5,0.336203,-1.598452,-0.791604,0.54569,1.934655,-0.791604,-1.598452,0.336203,-0.542729,-2.052762,0.768174,-0.337913,-0.565068,1.073404,-1.353186,-0.195934,0.872015,2.42659,-0.195934,-1.353186,1.073404,0.762837,-1.481171,1.763695,1.389134,1.325141,0.394448,-1.592481,-0.759752,0.439174,1.986928,-0.759752,-1.592481,0.394448,-0.719874,-2.153307,0.728111,-0.666623,-0.947036,1.649298,-1.00347,0.513255,0.756927,2.652767,0.513255,-1.00347,1.649298,1.004481,-1.246543,2.224375,1.458022,1.336485,-0.700113,-0.818294,-0.759752,0.092891,0.118182,-0.759752,-0.818294,-0.700113,-0.807316,-1.725403,-0.629538,-1.190296,-1.643851,0.597394,0.427663,0.513255,0.91176,0.169731,0.513255,0.427663,0.597394,0.582417,0.339423,1.290106,1.231009,1.186889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3378,337801,3,4,4,3378,1,1,,1,0,7,15,15,5,3,1,3,Cap1
800,812,1964,THA,LAO,THAILAND,LAO PEOPLE'S DEMOCRATIC REPUBL,0,0,4,4,4,1,-0.114286,-0.023991,0.701149,0.928962,0.738099,0.798328,1,6,0,0,122,5,1.503971,-0.828511,0.467959,0.59592,2.332482,0.467959,-0.828511,1.503971,0.561462,-1.232591,1.225105,0.080556,-0.121484,1.252905,-1.02752,0.150535,0.267718,2.280424,0.150535,-1.02752,1.252905,-0.417009,-1.759802,1.127624,-0.908431,-1.274572,1.147729,0.530884,0.857953,0.265104,0.616845,0.857953,0.530884,1.147729,0.694413,-0.204011,0.920282,0.099518,-0.26793,1.183687,0.571343,0.897175,0.59066,0.612345,0.897175,0.571343,1.183687,0.93303,0.162002,0.676929,0.221602,0.016932,1.113959,0.573308,0.857953,0.241044,0.540651,0.857953,0.573308,1.113959,0.703629,-0.185647,0.907155,0.117347,-0.262131,1.150422,0.613732,0.897175,0.569317,0.536691,0.897175,0.613732,1.150422,0.919279,0.183049,0.661975,0.21549,0.000149,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2031,203101,3,4,4,2031,1,1,,1,0,8,16,16,5,3,1,3,Cap1
811,2,1965,KHM,USA,CAMBODIA,UNITED STATES,0,1,4,4,5,1,-0.208327,-0.09018,0.182796,0.328,-0.173466,-0.130268,6,6,0,0,125,5,1.418796,-1.076134,0.247738,0.195328,2.494931,0.247738,-1.076134,1.418796,-0.588806,-1.880807,1.370406,-1.039532,-1.441868,0.447832,-1.516309,-0.667739,0.912697,1.964141,-0.667739,-1.516309,0.447832,0.276356,-1.603612,0.221723,0.006595,-0.037057,1.571747,-0.103189,0.877906,0.263365,1.674935,0.877906,-0.103189,1.571747,0.337931,-0.839824,1.340537,-0.261597,-0.629914,0.2147,-1.171475,-0.527837,0.634751,1.386175,-0.527837,-1.171475,0.2147,-0.291599,-1.536724,-0.342552,-1.031475,-1.2141,1.778042,-0.616462,0.877906,0.124539,2.394504,0.877906,-0.616462,1.778042,-0.318252,-1.491922,1.668708,-0.865316,-1.303047,0.591825,-1.431641,-0.527837,0.792717,2.023466,-0.527837,-1.431641,0.591825,0.172394,-1.638925,-0.104106,-0.627179,-0.730821,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1216,121601,3,4,4,1216,1,1,,1,0,7,16,16,5,3,1,3,Cap1
663,652,1966,JOR,SYR,JORDAN,SYRIAN ARAB REPUBLIC,0,0,2,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1,6,0,0,129,5,-0.453101,-0.454831,-0.453966,0.341587,0.00173,-0.453966,-0.454831,-0.453101,-0.45424,-1.113244,-0.298032,-0.628377,-0.957584,-0.611138,-0.612744,-0.611941,0.658968,0.001606,-0.611941,-0.612744,-0.611138,-0.611686,-0.953776,-0.311989,-0.483053,-0.653569,-0.518121,-0.519801,-0.518961,0.341641,0.001681,-0.518961,-0.519801,-0.518121,-0.519227,-1.17816,-0.340822,-0.671108,-1.000288,-0.633202,-0.63479,-0.633996,0.658963,0.001588,-0.633996,-0.63479,-0.633202,-0.633743,-0.975827,-0.291226,-0.462286,-0.632805,-0.518121,-0.519801,-0.518961,0.341623,0.001681,-0.518961,-0.519801,-0.518121,-0.519227,-1.178178,-0.340832,-0.671127,-1.000315,-0.633202,-0.63479,-0.633996,0.658981,0.001588,-0.633996,-0.63479,-0.633202,-0.633743,-0.975809,-0.291217,-0.462268,-0.632777,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3171,317101,3,4,4,3171,1,1,,1,0,8,16,16,5,3,1,3,Cap1
155,160,1967,CHL,ARG,CHILE,ARGENTINA,0,0,5,5,5,1,1.0,1.0,1.0,1.0,1.0,1.0,1,6,0,0,130,5,-0.703674,-0.705201,-0.704438,0.312593,0.001527,-0.704438,-0.705201,-0.703674,-0.704724,-1.392609,-0.483472,-0.828225,-1.171929,-0.802637,-0.804075,-0.803356,0.688181,0.001438,-0.803356,-0.804075,-0.802637,-0.803085,-1.115894,-0.317857,-0.474214,-0.630124,-0.820692,-0.822113,-0.821403,0.312652,0.001421,-0.821403,-0.822113,-0.820692,-0.821669,-1.509461,-0.563879,-0.908529,-1.252203,-0.82772,-0.829134,-0.828427,0.688203,0.001414,-0.828427,-0.829134,-0.82772,-0.828161,-1.140931,-0.262428,-0.418768,-0.574667,-0.820692,-0.822113,-0.821403,0.31266,0.001421,-0.821403,-0.822113,-0.820692,-0.821669,-1.509454,-0.563873,-0.90852,-1.25219,-0.82772,-0.829134,-0.828427,0.688195,0.001414,-0.828427,-0.829134,-0.82772,-0.828161,-1.140939,-0.262434,-0.418778,-0.57468,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1609,160901,3,4,4,1609,1,1,Ushuaia,1,0,7,16,16,5,1,1,3,Cap1
713,710,1967,TWN,CHN,"TAIWAN, PROVINCE OF CHINA",CHINA,0,1,4,4,4,1,-0.112594,-0.024881,0.612903,0.907692,0.142207,0.340834,2,6,0,0,130,5,1.336844,-0.96516,0.250981,0.298536,2.302005,0.250981,-0.96516,1.336844,-0.277929,-1.666624,1.261918,-0.703588,-1.05432,1.290504,-0.998713,0.195743,0.539951,2.289217,0.195743,-0.998713,1.290504,0.237351,-1.458763,1.154986,-0.128191,-0.358216,0.317399,-0.445188,-0.065624,0.58089,0.762588,-0.065624,-0.445188,0.317399,-0.002209,-0.864298,0.35552,-0.173643,-0.383198,-0.242835,-0.879073,-0.572209,0.53146,0.636238,-0.572209,-0.879073,-0.242835,-0.540938,-1.347613,-0.207958,-0.740332,-0.974602,0.789129,-0.902903,-0.065624,0.498313,1.692032,-0.065624,-0.902903,0.789129,-0.059741,-1.40459,0.821831,-0.277883,-0.528726,0.199739,-1.228795,-0.572209,0.748785,1.428535,-0.572209,-1.228795,0.199739,-0.159129,-1.48001,0.248878,-0.235598,-0.361206,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2935,293501,3,4,4,2935,1,1,,1,0,12,16,16,5,3,1,3,Cap1
620,625,1972,LBY,SDN,LIBYAN ARAB JAMAHIRIYA,SUDAN,0,0,2,2,2,1,1.0,0.968909,1.0,0.985714,1.0,0.998548,1,6,0,0,140,5,0.042519,0.040502,0.041511,0.436351,0.002018,0.041511,0.040502,0.042519,0.041382,-0.523147,0.024406,-0.258556,-0.54038,-0.365352,-0.367144,-0.366248,0.563831,0.001792,-0.366248,-0.367144,-0.365352,-0.366133,-0.803313,-0.388757,-0.607623,-0.825708,0.076929,0.074897,0.075913,0.436202,0.002031,0.075913,0.074897,0.076929,0.075783,-0.488901,0.043815,-0.239229,-0.521128,-0.377089,-0.378873,-0.377981,0.563969,0.001784,-0.377981,-0.378873,-0.377089,-0.377867,-0.814904,-0.419901,-0.638695,-0.856711,0.076929,0.074897,0.075913,0.436333,0.002031,0.075913,0.074897,0.076929,0.075783,-0.48877,0.043805,-0.239173,-0.521007,-0.377089,-0.378873,-0.377981,0.563838,0.001784,-0.377981,-0.378873,-0.377089,-0.377867,-0.815035,-0.419891,-0.638751,-0.856832,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2138,213801,3,4,4,2138,1,1,,1,0,12,16,16,7,3,1,3,Cap1
230,600,1975,ESP,MAR,SPAIN,MOROCCO,0,0,1,1,2,1,-0.055291,-0.055513,0.777778,0.711111,0.510523,0.618767,1,6,0,0,150,5,0.979493,-1.09963,-0.075527,0.8758,2.079123,-0.075527,-1.09963,0.979493,0.721265,-1.22383,1.04564,0.725312,0.663212,0.420427,-1.363013,-0.560068,0.266254,1.78344,-0.560068,-1.363013,0.420427,-0.888164,-2.096759,0.440537,-1.234928,-1.6018,0.514667,0.049204,0.284806,0.957416,0.465463,0.284806,0.049204,0.514667,0.494846,0.00662,0.241989,0.200875,0.179583,0.237509,-0.208355,0.014709,0.032084,0.445864,0.014709,-0.208355,0.237509,-0.19405,-1.176271,0.228372,-0.687146,-1.171103,0.782712,-0.241111,0.284806,0.551566,1.023823,0.284806,-0.241111,0.782712,0.323595,-0.689545,0.625622,-0.057712,-0.281929,0.505062,-0.476936,0.014709,0.363529,0.981998,0.014709,-0.476936,0.505062,-0.119952,-1.113407,0.401527,-0.541722,-0.859958,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2374,237401,3,4,4,2374,1,1,Spain-Morocco of 1975,1,0,7,16,16,5,3,1,3,Cap1
630,365,1978,IRN,RUS,"IRAN, ISLAMIC REPUBLIC OF",RUSSIAN FEDERATION,0,1,2,2,1,1,-0.114933,-0.063279,0.753086,0.800866,-0.055053,0.30785,1,6,0,0,154,5,1.392658,-0.926399,0.317802,0.314367,2.319057,0.317802,-0.926399,1.392658,-0.197365,-1.612033,1.292752,-0.640088,-0.982905,1.408303,-0.913764,0.337856,0.329564,2.322067,0.337856,-0.913764,1.408303,-0.148494,-1.5842,1.303568,-0.588448,-0.923666,0.613621,0.093097,0.357939,0.690582,0.520523,0.357939,0.093097,0.613621,0.452561,-0.216321,0.366434,0.050666,-0.104043,-0.046442,-0.503608,-0.277679,0.293628,0.457165,-0.277679,-0.503608,-0.046442,-0.369371,-1.20998,-0.151543,-0.827658,-1.180844,1.373199,-0.829576,0.357939,0.302893,2.202775,0.357939,-0.829576,1.373199,-0.162371,-1.526683,1.264782,-0.619342,-0.967896,0.76136,-1.213449,-0.277679,0.672499,1.974809,-0.277679,-1.213449,0.76136,0.114607,-1.540951,0.520646,-0.289857,-0.453608,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2602,260201,3,4,4,2602,1,1,,1,0,12,16,16,5,3,1,3,Cap1
620,625,1981,LBY,SDN,LIBYAN ARAB JAMAHIRIYA,SUDAN,0,0,2,2,2,1,0.920717,0.891864,0.925926,0.949686,0.96646,0.97705,1,6,0,0,159,5,0.085059,-0.073705,0.005683,0.804397,0.158764,0.005683,-0.073705,0.085059,0.054004,-0.269308,0.080487,-0.048369,-0.146171,-0.368405,-0.506496,-0.437841,0.220827,0.138091,-0.437841,-0.506496,-0.368405,-0.476002,-1.285668,-0.36966,-0.866843,-1.256429,0.221494,0.069159,0.14548,0.953612,0.152336,0.14548,0.069159,0.221494,0.214428,0.02277,0.082763,0.052502,0.029308,-0.184583,-0.322758,-0.253891,0.047234,0.138175,-0.253891,-0.322758,-0.184583,-0.316231,-1.275524,-0.191454,-0.799486,-1.275869,0.179938,0.11096,0.14548,0.954127,0.068978,0.14548,0.11096,0.179938,0.176773,0.065087,0.041131,0.01503,-0.007906,-0.222564,-0.285127,-0.253891,0.04625,0.062563,-0.253891,-0.285127,-0.222564,-0.282234,-1.238877,-0.229293,-0.765837,-1.242712,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3098,309801,3,4,4,3098,1,1,Libyan air raids into Sudan,1,0,7,16,16,5,3,1,3,Cap1
365,380,1982,RUS,SWE,RUSSIAN FEDERATION,SWEDEN,1,0,1,1,1,1,-0.103695,-0.028782,0.4375,0.819706,0.266797,0.439483,4,6,0,0,159,5,1.068428,-1.124078,-0.03609,0.741926,2.192506,-0.03609,-1.124078,1.068428,0.5026,-1.382152,1.095204,0.400339,0.271302,0.904531,-1.211144,-0.194892,0.335876,2.115675,-0.194892,-1.211144,0.904531,-0.50054,-1.875268,0.916653,-0.82048,-1.152542,0.409994,-0.677434,-0.14136,0.47955,1.087428,-0.14136,-0.677434,0.409994,-0.155958,-1.197884,0.477784,-0.348393,-0.608618,1.091947,-0.098245,0.534756,0.425392,1.190192,0.534756,-0.098245,1.091947,0.408053,-0.672853,1.15208,0.180882,-0.106422,0.581246,-0.837704,-0.14136,0.463078,1.41895,-0.14136,-0.837704,0.581246,-0.180619,-1.374626,0.646707,-0.383619,-0.65208,1.24392,-0.303753,0.534756,0.396492,1.547672,0.534756,-0.303753,1.24392,0.309888,-0.90726,1.299968,0.064182,-0.237572,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2973,297301,3,4,4,2973,1,1,,1,0,12,16,16,5,3,1,3,Cap1
2,731,1983,USA,PRK,UNITED STATES,"KOREA, DEMOCRATIC PEOPLE'S REP",1,0,4,5,4,1,-0.189919,-0.092784,0.279279,0.345833,-0.637101,-0.406997,6,6,0,0,160,5,0.704304,-1.409454,-0.452257,0.513599,2.113758,-0.452257,-1.409454,0.704304,-0.323831,-1.895856,0.936582,-0.334753,-0.577954,1.584194,-0.902251,0.502691,0.485924,2.486445,0.502691,-0.902251,1.584194,0.305972,-1.416327,1.803957,0.268697,0.011659,0.159409,-1.076778,-0.49513,0.253075,1.236186,-0.49513,-1.076778,0.159409,-0.76393,-1.823703,0.284714,-1.012087,-1.38555,0.29407,-0.998756,-0.382487,0.954289,1.292826,-0.382487,-0.998756,0.29407,0.234973,-1.044467,0.766567,0.684614,0.661758,1.219467,-1.749179,-0.49513,0.702282,2.968647,-0.49513,-1.749179,1.219467,0.335647,-2.046898,1.567188,0.534508,0.385649,1.334838,-1.72549,-0.382487,0.859329,3.060328,-0.382487,-1.72549,1.334838,0.904337,-1.866162,1.760317,1.25948,1.189144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2195,219501,3,4,4,2195,1,1,,1,0,7,16,16,5,3,1,3,Cap1
365,380,1983,RUS,SWE,RUSSIAN FEDERATION,SWEDEN,1,0,1,1,1,1,-0.103695,-0.028593,0.4375,0.820833,0.265556,0.435778,4,6,0,0,160,5,1.054051,-1.132204,-0.050592,0.746971,2.186255,-0.050592,-1.132204,1.054051,0.500866,-1.385232,1.091842,0.412143,0.285628,0.897345,-1.214707,-0.201552,0.337654,2.112052,-0.201552,-1.214707,0.897345,-0.501563,-1.877053,0.914428,-0.815654,-1.146827,0.399933,-0.684793,-0.150529,0.482796,1.084726,-0.150529,-0.684793,0.399933,-0.161092,-1.201997,0.472608,-0.347019,-0.605621,1.099081,-0.091056,0.542563,0.422808,1.190137,0.542563,-0.091056,1.099081,0.412144,-0.668248,1.162726,0.187192,-0.101404,0.572408,-0.84553,-0.150529,0.467629,1.417938,-0.150529,-0.84553,0.572408,-0.182461,-1.377901,0.6428,-0.378255,-0.644441,1.25166,-0.29852,0.542563,0.392797,1.55018,0.542563,-0.29852,1.25166,0.310387,-0.905723,1.310787,0.065913,-0.237689,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3615,361501,3,4,4,3615,1,1,,1,0,12,15,15,7,3,1,3,Cap1
365,385,1983,RUS,NOR,RUSSIAN FEDERATION,NORWAY,1,0,1,1,1,1,-0.542326,-0.120183,-0.4375,0.633333,-0.577686,-0.107638,1,4,0,3386,160,5,1.505133,-1.557873,-0.050592,0.582686,3.063006,-0.050592,-1.557873,1.505133,0.226899,-1.975187,1.534613,0.047721,-0.160935,1.910158,-1.23338,0.811624,0.066297,3.143538,0.811624,-1.23338,1.910158,-1.024971,-2.167082,1.913512,-1.488468,-1.95532,1.309262,-1.492474,-0.150529,0.680441,2.801737,-0.150529,-1.492474,1.309262,0.413943,-1.812033,1.411688,0.356589,0.19681,1.918708,-0.960341,0.990303,0.046474,2.87905,0.990303,-0.960341,1.918708,-0.826542,-1.913868,1.925704,-1.296309,-1.773072,1.465609,-1.619723,-0.150529,0.674458,3.085332,-0.150529,-1.619723,1.465609,0.461204,-1.945265,1.567134,0.399958,0.237187,1.953995,-1.204934,0.990303,0.035562,3.158929,0.990303,-1.204934,1.953995,-1.092596,-2.169372,1.959348,-1.569462,-2.051681,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3067,306701,3,4,4,3067,1,1,Soviet subs in the Baltic and North Sea,1,0,7,15,15,5,3,1,3,Cap1
2,365,1985,USA,RUS,UNITED STATES,RUSSIAN FEDERATION,1,1,1,5,1,1,-0.542326,-0.243583,-0.4375,0.20911,-0.592957,-0.377393,2,6,0,0,161,5,0.798197,-1.73929,-0.723246,0.89288,2.537487,-0.723246,-1.73929,0.798197,0.526382,-1.84641,1.443969,1.118593,1.065034,1.452,-1.57827,-0.118561,0.681434,3.030269,-0.118561,-1.57827,1.452,0.48666,-1.896835,1.944844,0.820221,0.660938,1.075255,-1.572089,-0.384062,0.654881,2.647344,-0.384062,-1.572089,1.075255,0.161607,-1.917208,1.32677,0.240562,0.068002,1.377683,-1.464443,-0.072709,0.6857,2.842126,-0.072709,-1.464443,1.377683,0.484402,-1.778743,1.641033,0.590602,0.433452,1.273658,-1.692015,-0.384062,0.73676,2.965673,-0.384062,-1.692015,1.273658,0.492976,-1.955255,1.55662,0.644317,0.512697,1.542104,-1.612877,-0.072709,0.635067,3.15498,-0.072709,-1.612877,1.542104,0.390746,-1.97781,1.786008,0.452184,0.269718,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2232,223201,3,4,4,2232,1,1,Shooting of Major Arthur D. Nicholson Jr.,1,0,12,16,16,5,3,1,3,Cap1
2,95,1987,USA,PAN,UNITED STATES,PANAMA,1,0,5,5,5,1,0.578909,0.730924,0.707317,0.772257,0.679793,0.590752,6,6,0,0,161,5,-0.093615,-0.819666,-0.468337,0.728667,0.726051,-0.468337,-0.819666,-0.093615,-0.290617,-1.090999,0.247647,-0.085022,-0.220688,1.18308,0.303943,0.776412,0.228285,0.879137,0.776412,0.303943,1.18308,0.504637,-0.467772,1.289995,0.225694,-0.160164,-0.227425,-0.727993,-0.483452,0.547641,0.500568,-0.483452,-0.727993,-0.227425,-0.453861,-1.180352,0.037333,-0.415283,-0.641463,1.259998,0.672651,0.987428,0.390727,0.587346,0.987428,0.672651,1.259998,0.902143,0.063378,1.448895,0.786404,0.481768,-0.20267,-0.750471,-0.483452,0.55523,0.547802,-0.483452,-0.750471,-0.20267,-0.446315,-1.195241,0.065757,-0.400273,-0.622658,1.283455,0.640883,0.987428,0.377832,0.642572,0.987428,0.640883,1.283455,0.883667,0.018715,1.466118,0.755247,0.444163,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2741,274101,3,4,4,2741,1,1,,1,0,7,15,15,5,3,1,3,Cap1
